,submission_date,state,tot_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths,conf_cases,prob_cases
6791,2020-01-22,MA,0,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
10588,2020-01-23,MA,0,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
3098,2020-01-24,MA,0,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
52249,2020-01-25,MA,0,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
11614,2020-01-26,MA,0,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
9032,2020-01-27,MA,0,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
44974,2020-01-28,MA,0,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
12456,2020-01-29,MA,0,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
5838,2020-01-30,MA,0,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
55004,2020-01-31,MA,0,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
4995,2020-02-01,MA,1,1.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
5043,2020-02-02,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
46286,2020-02-03,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
1224,2020-02-04,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
6331,2020-02-05,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
55053,2020-02-06,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
45528,2020-02-07,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
13784,2020-02-08,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
12329,2020-02-09,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
48721,2020-02-10,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
13082,2020-02-11,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
11190,2020-02-12,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
14126,2020-02-13,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
11475,2020-02-14,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
8246,2020-02-15,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
7695,2020-02-16,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
10804,2020-02-17,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
49543,2020-02-18,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
55403,2020-02-19,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
3275,2020-02-20,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
53858,2020-02-21,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
44867,2020-02-22,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
8587,2020-02-23,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
54850,2020-02-24,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
14790,2020-02-25,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
52402,2020-02-26,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
44830,2020-02-27,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
7270,2020-02-28,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
46840,2020-02-29,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
50002,2020-03-01,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
1405,2020-03-02,MA,1,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
696,2020-03-03,MA,2,1.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
51233,2020-03-04,MA,2,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
50146,2020-03-05,MA,2,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
2797,2020-03-06,MA,7,5.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
51558,2020-03-07,MA,9,2.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
12866,2020-03-08,MA,28,19.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
52279,2020-03-09,MA,28,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
62,2020-03-10,MA,91,63.0,,0,0.0,0.0,0.0,0.0,2020-03-12T00:00:00.000,Agree,Agree,,
7682,2020-03-11,MA,95,4.0,,0,0.0,0.0,0.0,0.0,2020-03-13T00:00:00.000,Agree,Agree,,
54297,2020-03-12,MA,108,13.0,,0,0.0,0.0,0.0,0.0,2020-03-14T00:00:00.000,Agree,Agree,,
5293,2020-03-13,MA,109,1.0,,0,0.0,0.0,0.0,0.0,2020-03-15T00:00:00.000,Agree,Agree,,
54558,2020-03-14,MA,109,0.0,,0,0.0,0.0,0.0,0.0,2020-03-16T00:00:00.000,Agree,Agree,,
7297,2020-03-15,MA,164,55.0,,0,0.0,0.0,0.0,0.0,2020-03-17T00:00:00.000,Agree,Agree,,
45064,2020-03-16,MA,197,33.0,,0,0.0,0.0,0.0,0.0,2020-03-18T00:00:00.000,Agree,Agree,,
51372,2020-03-17,MA,218,21.0,,0,0.0,0.0,0.0,0.0,2020-03-19T00:00:00.000,Agree,Agree,,
6964,2020-03-19,MA,328,72.0,,3,3.0,0.0,1.0,0.0,2020-03-21T00:00:00.000,Agree,Agree,,
814,2020-03-20,MA,413,85.0,,5,5.0,0.0,2.0,0.0,2020-03-22T00:00:00.000,Agree,Agree,,
8773,2020-03-21,MA,525,112.0,,7,7.0,0.0,2.0,0.0,2020-03-23T00:00:00.000,Agree,Agree,,
45852,2020-03-22,MA,646,121.0,,11,11.0,0.0,4.0,0.0,2020-03-24T00:00:00.000,Agree,Agree,,
52991,2020-03-23,MA,777,131.0,,17,17.0,0.0,6.0,0.0,2020-03-25T00:00:00.000,Agree,Agree,,
1547,2020-03-24,MA,1159,382.0,,26,26.0,0.0,9.0,0.0,2020-03-26T00:00:00.000,Agree,Agree,,
11697,2020-03-25,MA,1838,679.0,,33,33.0,0.0,7.0,0.0,2020-03-27T00:00:00.000,Agree,Agree,,
7473,2020-03-26,MA,2417,579.0,,43,42.0,1.0,10.0,1.0,2020-03-28T00:00:00.000,Agree,Agree,,
6834,2020-03-27,MA,3240,823.0,,58,57.0,1.0,15.0,0.0,2020-03-29T00:00:00.000,Agree,Agree,,
55706,2020-03-28,MA,4257,1017.0,,73,72.0,1.0,15.0,0.0,2020-03-30T00:00:00.000,Agree,Agree,,
13703,2020-03-29,MA,4955,698.0,,99,97.0,2.0,26.0,1.0,2020-03-31T00:00:00.000,Agree,Agree,,
9966,2020-03-30,MA,5752,797.0,,127,125.0,2.0,28.0,0.0,2020-04-01T00:00:00.000,Agree,Agree,,
49200,2020-04-01,MA,7738,1118.0,,191,189.0,2.0,36.0,0.0,2020-04-03T00:00:00.000,Agree,Agree,,
9738,2020-04-02,MA,8966,1228.0,,234,230.0,4.0,43.0,2.0,2020-04-04T00:00:00.000,Agree,Agree,,
52014,2020-04-03,MA,10402,1436.0,,273,268.0,5.0,39.0,1.0,2020-04-05T00:00:00.000,Agree,Agree,,
46294,2020-04-04,MA,11736,1334.0,,312,306.0,6.0,39.0,1.0,2020-04-06T00:00:00.000,Agree,Agree,,
15304,2020-04-05,MA,12500,764.0,,380,374.0,6.0,68.0,0.0,2020-04-07T00:00:00.000,Agree,Agree,,
46938,2020-04-06,MA,13837,1337.0,,460,453.0,7.0,80.0,1.0,2020-04-08T00:00:00.000,Agree,Agree,,
54587,2020-04-07,MA,15202,1365.0,,531,524.0,7.0,71.0,0.0,2020-04-09T00:00:00.000,Agree,Agree,,
5220,2020-04-08,MA,16567,1365.0,,634,624.0,10.0,103.0,3.0,2020-04-10T00:00:00.000,Agree,Agree,,
50123,2020-04-09,MA,18941,2374.0,,749,736.0,13.0,115.0,3.0,2020-04-11T00:00:00.000,Agree,Agree,,
8753,2020-04-10,MA,20845,1904.0,,858,843.0,15.0,109.0,2.0,2020-04-12T00:00:00.000,Agree,Agree,,
46406,2020-04-11,MA,23918,3073.0,,982,963.0,19.0,124.0,4.0,2020-04-13T00:00:00.000,Agree,Agree,,
10224,2020-04-12,MA,25475,1557.0,,1101,1077.0,24.0,119.0,5.0,2020-04-14T00:00:00.000,Agree,Agree,,
15174,2020-04-13,MA,26867,1392.0,,1271,1240.0,31.0,170.0,7.0,2020-04-15T00:00:00.000,Agree,Agree,,
7183,2020-04-14,MA,28163,1296.0,,1402,1362.0,40.0,131.0,9.0,2020-04-16T00:00:00.000,Agree,Agree,,
54999,2020-04-15,MA,29918,1755.0,,1586,1540.0,46.0,184.0,6.0,2020-04-17T00:00:00.000,Agree,Agree,,
2796,2020-04-16,MA,32181,2263.0,,1763,1714.0,49.0,177.0,3.0,2020-04-18T00:00:00.000,Agree,Agree,,
8626,2020-04-17,MA,34402,2221.0,,1938,1881.0,57.0,175.0,8.0,2020-04-19T00:00:00.000,Agree,Agree,,
2007,2020-04-19,MA,38077,1705.0,0.0,2297,2231.0,66.0,183.0,4.0,2020-04-21T00:00:00.000,Agree,Agree,38077.0,0.0
46140,2020-04-20,MA,39643,1566.0,0.0,2480,2404.0,76.0,183.0,10.0,2020-04-22T00:00:00.000,Agree,Agree,39643.0,0.0
10320,2020-04-21,MA,41199,1556.0,0.0,2642,2564.0,78.0,162.0,2.0,2020-04-23T00:00:00.000,Agree,Agree,41199.0,0.0
14304,2020-04-22,MA,42944,1745.0,0.0,2796,2717.0,79.0,154.0,1.0,2020-04-24T00:00:00.000,Agree,Agree,42944.0,0.0
13001,2020-04-23,MA,46023,3079.0,0.0,2991,2907.0,84.0,195.0,5.0,2022-08-30T13:29:52.798,Agree,Agree,46023.0,0.0
55495,2020-04-24,MA,50969,4946.0,0.0,3194,3104.0,90.0,203.0,6.0,2022-08-30T13:29:52.798,Agree,Agree,50969.0,0.0
13343,2020-04-25,MA,53348,2379.0,0.0,3347,3255.0,92.0,153.0,2.0,2022-08-30T13:29:52.798,Agree,Agree,53348.0,0.0
51832,2020-04-26,MA,54938,1590.0,0.0,3502,3406.0,96.0,155.0,4.0,2022-08-30T13:29:52.798,Agree,Agree,54938.0,0.0
50374,2020-04-27,MA,56462,1524.0,0.0,3664,3563.0,101.0,162.0,5.0,2022-08-30T13:29:52.798,Agree,Agree,56462.0,0.0
2879,2020-04-28,MA,58302,1840.0,0.0,3810,3704.0,106.0,146.0,5.0,2020-04-30T00:00:00.000,Agree,Agree,58302.0,0.0
47662,2020-04-29,MA,60265,1963.0,0.0,3980,3868.0,112.0,170.0,6.0,2020-05-01T00:00:00.000,Agree,Agree,60265.0,0.0
12075,2020-05-01,MA,64311,2106.0,0.0,4304,4187.0,117.0,179.0,3.0,2020-05-03T00:00:00.000,Agree,Agree,64311.0,0.0
47138,2020-05-02,MA,66263,1952.0,0.0,4451,4331.0,120.0,147.0,3.0,2020-05-04T00:00:00.000,Agree,Agree,66263.0,0.0
10272,2020-05-03,MA,68087,1824.0,0.0,4591,4468.0,123.0,140.0,3.0,2020-05-05T00:00:00.000,Agree,Agree,68087.0,0.0
8151,2020-05-04,MA,69087,1000.0,0.0,4729,4602.0,127.0,138.0,4.0,2020-05-06T00:00:00.000,Agree,Agree,69087.0,0.0
7004,2020-05-05,MA,70271,1184.0,0.0,4871,4739.0,132.0,142.0,5.0,2020-05-07T00:00:00.000,Agree,Agree,70271.0,0.0
45715,2020-05-06,MA,72025,1754.0,0.0,5015,4877.0,138.0,144.0,6.0,2020-05-08T00:00:00.000,Agree,Agree,72025.0,0.0
55806,2020-05-08,MA,75333,1612.0,0.0,5263,5117.0,146.0,116.0,6.0,2020-05-10T00:00:00.000,Agree,Agree,75333.0,0.0
7627,2020-05-09,MA,76743,1410.0,0.0,5377,5222.0,155.0,114.0,9.0,2020-05-11T00:00:00.000,Agree,Agree,76743.0,0.0
13186,2020-05-10,MA,77793,1050.0,0.0,5504,5348.0,156.0,127.0,1.0,2020-05-12T00:00:00.000,Agree,Agree,77793.0,0.0
14380,2020-05-11,MA,78462,669.0,0.0,5634,5475.0,159.0,130.0,3.0,2020-05-13T00:00:00.000,Agree,Agree,78462.0,0.0
49495,2020-05-13,MA,80497,1165.0,0.0,5866,5702.0,164.0,116.0,1.0,2020-05-15T00:00:00.000,Agree,Agree,80497.0,0.0
12332,2020-05-14,MA,82182,1685.0,0.0,5970,5802.0,168.0,104.0,4.0,2020-05-16T00:00:00.000,Agree,Agree,82182.0,0.0
3998,2020-05-15,MA,83421,1239.0,0.0,6093,5921.0,172.0,123.0,4.0,2020-05-17T00:00:00.000,Agree,Agree,83421.0,0.0
50035,2020-05-16,MA,84933,1512.0,0.0,6185,6006.0,179.0,92.0,7.0,2020-05-18T00:00:00.000,Agree,Agree,84933.0,0.0
1925,2020-05-17,MA,86010,1077.0,0.0,6268,6089.0,179.0,83.0,0.0,2020-05-19T00:00:00.000,Agree,Agree,86010.0,0.0
49677,2020-05-18,MA,87052,1042.0,0.0,6365,6185.0,180.0,97.0,1.0,2020-05-20T00:00:00.000,Agree,Agree,87052.0,0.0
51849,2020-05-19,MA,87925,873.0,0.0,6440,6258.0,182.0,75.0,2.0,2020-05-21T00:00:00.000,Agree,Agree,87925.0,0.0
48272,2020-05-20,MA,88970,1045.0,0.0,6524,6342.0,182.0,84.0,0.0,2020-05-22T00:00:00.000,Agree,Agree,88970.0,0.0
2785,2020-05-21,MA,90084,1114.0,0.0,6594,6409.0,185.0,70.0,3.0,2020-05-23T00:00:00.000,Agree,Agree,90084.0,0.0
894,2020-05-22,MA,90899,815.0,0.0,6678,6491.0,187.0,84.0,2.0,2020-05-24T00:00:00.000,Agree,Agree,90899.0,0.0
45729,2020-05-23,MA,91662,763.0,0.0,6750,6562.0,188.0,72.0,1.0,2020-05-25T00:00:00.000,Agree,Agree,91662.0,0.0
10731,2020-05-24,MA,92675,1013.0,0.0,6812,6622.0,190.0,62.0,2.0,2020-05-26T00:00:00.000,Agree,Agree,92675.0,0.0
49,2020-05-25,MA,93271,596.0,0.0,6879,6687.0,192.0,67.0,2.0,2020-05-27T00:00:00.000,Agree,Agree,93271.0,0.0
8888,2020-05-26,MA,93693,422.0,0.0,6952,6760.0,192.0,73.0,0.0,2020-05-28T00:00:00.000,Agree,Agree,93693.0,0.0
47892,2020-05-27,MA,94220,527.0,0.0,7016,6823.0,193.0,64.0,1.0,2020-05-29T00:00:00.000,Agree,Agree,94220.0,0.0
48649,2020-05-28,MA,94895,675.0,0.0,7068,6875.0,193.0,52.0,0.0,2020-05-30T00:00:00.000,Agree,Agree,94895.0,0.0
6192,2020-05-29,MA,95512,617.0,0.0,7127,6932.0,195.0,59.0,2.0,2020-05-31T00:00:00.000,Agree,Agree,95512.0,0.0
359,2020-05-30,MA,96301,789.0,0.0,7184,6988.0,196.0,57.0,1.0,2020-06-01T00:00:00.000,Agree,Agree,96301.0,0.0
15372,2020-05-31,MA,96965,664.0,0.0,7239,7043.0,196.0,55.0,0.0,2020-06-02T00:00:00.000,Agree,Agree,96965.0,0.0
11265,2020-06-01,MA,97291,326.0,,7273,7077.0,196.0,34.0,0.0,2020-06-03T00:00:00.000,Agree,Agree,,
4571,2020-06-02,MA,97539,248.0,,7325,7128.0,197.0,52.0,1.0,2020-06-04T00:00:00.000,Agree,Agree,,
46439,2020-06-03,MA,97964,425.0,,7366,7169.0,197.0,41.0,0.0,2020-06-05T00:00:00.000,Agree,Agree,,
2419,2020-06-04,MA,98376,412.0,,7410,7213.0,197.0,44.0,0.0,2020-06-06T00:00:00.000,Agree,Agree,,
7229,2020-06-05,MA,98796,420.0,,7436,7239.0,197.0,26.0,0.0,2020-06-07T00:00:00.000,Agree,Agree,,
48340,2020-06-06,MA,99301,505.0,,7480,7283.0,197.0,44.0,0.0,2020-06-08T00:00:00.000,Agree,Agree,,
1950,2020-06-07,MA,99562,261.0,,7519,7321.0,198.0,39.0,1.0,2020-06-09T00:00:00.000,Agree,Agree,,
47933,2020-06-08,MA,99755,193.0,,7557,7359.0,198.0,38.0,0.0,2020-06-10T00:00:00.000,Agree,Agree,,
53167,2020-06-09,MA,99955,200.0,,7590,7392.0,198.0,33.0,0.0,2020-06-11T00:00:00.000,Agree,Agree,,
1391,2020-06-10,MA,100158,203.0,,7625,7427.0,198.0,35.0,0.0,2020-06-12T00:00:00.000,Agree,Agree,,
7604,2020-06-11,MA,100504,346.0,,7658,7460.0,198.0,33.0,0.0,2020-06-13T00:00:00.000,Agree,Agree,,
45106,2020-06-13,MA,101070,259.0,,7724,7525.0,199.0,27.0,1.0,2020-06-15T00:00:00.000,Agree,Agree,,
49693,2020-06-14,MA,101276,206.0,,7755,7556.0,199.0,31.0,0.0,2020-06-16T00:00:00.000,Agree,Agree,,
54746,2020-06-15,MA,101334,58.0,,7791,7591.0,200.0,36.0,1.0,2020-06-17T00:00:00.000,Agree,Agree,,
7994,2020-06-16,MA,101474,140.0,,7807,7607.0,200.0,16.0,0.0,2020-06-18T00:00:00.000,Agree,Agree,,
1735,2020-06-17,MA,101654,180.0,,7836,7636.0,200.0,29.0,0.0,2020-06-19T00:00:00.000,Agree,Agree,,
54829,2020-06-18,MA,101853,199.0,,7859,7659.0,200.0,23.0,0.0,2020-06-20T00:00:00.000,Agree,Agree,,
1721,2020-06-19,MA,102005,152.0,,7892,7692.0,200.0,33.0,0.0,2020-06-21T00:00:00.000,Agree,Agree,,
55270,2020-06-20,MA,102228,223.0,,7908,7708.0,200.0,16.0,0.0,2020-06-22T00:00:00.000,Agree,Agree,,
7886,2020-06-21,MA,102333,105.0,,7939,7739.0,200.0,31.0,0.0,2020-06-23T00:00:00.000,Agree,Agree,,
5690,2020-06-22,MA,102469,136.0,,7960,7760.0,200.0,21.0,0.0,2020-06-24T00:00:00.000,Agree,Agree,,
10352,2020-06-24,MA,102762,111.0,,8014,7814.0,200.0,25.0,0.0,2020-06-26T00:00:00.000,Agree,Agree,102762.0,
8848,2020-06-25,MA,102922,160.0,,8032,7832.0,200.0,18.0,0.0,2020-06-27T00:00:00.000,Agree,Agree,102922.0,
4019,2020-06-26,MA,103071,149.0,,8053,7853.0,200.0,21.0,0.0,2020-06-28T00:00:00.000,Agree,Agree,103071.0,
11392,2020-06-27,MA,103376,305.0,,8075,7875.0,200.0,22.0,0.0,2020-06-29T00:00:00.000,Agree,Agree,103376.0,
12815,2020-06-28,MA,103539,163.0,,8095,7895.0,200.0,20.0,0.0,2020-06-30T00:00:00.000,Agree,Agree,103539.0,
10516,2020-06-29,MA,103628,89.0,,8111,7911.0,200.0,16.0,0.0,2020-07-01T00:00:00.000,Agree,Agree,103628.0,
5962,2020-07-01,MA,103858,157.0,,8149,7949.0,200.0,23.0,0.0,2020-07-03T00:00:00.000,Agree,Agree,103858.0,
9959,2020-07-02,MA,104016,158.0,,8169,7969.0,200.0,20.0,0.0,2020-07-04T00:00:00.000,Agree,Agree,104016.0,
572,2020-07-03,MA,104228,212.0,,8186,7986.0,200.0,17.0,0.0,2020-07-05T00:00:00.000,Agree,Agree,104228.0,
8461,2020-07-04,MA,104391,163.0,,8206,8005.0,201.0,20.0,1.0,2020-07-06T00:00:00.000,Agree,Agree,104391.0,
13320,2020-07-05,MA,104502,111.0,,8224,8023.0,201.0,18.0,0.0,2020-07-07T00:00:00.000,Agree,Agree,104502.0,
49917,2020-07-07,MA,104799,140.0,,8268,8066.0,202.0,20.0,1.0,2020-07-09T00:00:00.000,Agree,Agree,104799.0,
47434,2020-07-08,MA,104961,162.0,,8296,8094.0,202.0,28.0,0.0,2020-07-10T00:00:00.000,Agree,Agree,104961.0,
45400,2020-07-09,MA,105138,177.0,,8313,8111.0,202.0,17.0,0.0,2020-07-11T00:00:00.000,Agree,Agree,105138.0,
4081,2020-07-10,MA,105290,152.0,,8323,8121.0,202.0,10.0,0.0,2020-07-12T00:00:00.000,Agree,Agree,105290.0,
54595,2020-07-12,MA,105629,172.0,,8350,8147.0,203.0,16.0,1.0,2020-07-14T00:00:00.000,Agree,Agree,105629.0,
51069,2020-07-13,MA,105783,154.0,,8367,8163.0,204.0,17.0,1.0,2020-07-15T00:00:00.000,Agree,Agree,105783.0,
210,2020-07-16,MA,106271,143.0,,8408,8204.0,204.0,11.0,0.0,2020-07-18T00:00:00.000,Agree,Agree,106271.0,
13269,2020-07-17,MA,106487,216.0,,8424,8220.0,204.0,16.0,0.0,2020-07-19T00:00:00.000,Agree,Agree,106487.0,
4528,2020-07-18,MA,106664,177.0,,8437,8233.0,204.0,13.0,0.0,2020-07-20T00:00:00.000,Agree,Agree,106664.0,
7256,2020-07-19,MA,106882,218.0,,8451,8247.0,204.0,14.0,0.0,2020-07-21T00:00:00.000,Agree,Agree,106882.0,
50814,2020-07-20,MA,107056,174.0,,8460,8256.0,204.0,9.0,0.0,2020-07-22T00:00:00.000,Agree,Agree,107056.0,
54199,2020-07-21,MA,107221,165.0,,8477,8273.0,204.0,17.0,0.0,2020-07-23T00:00:00.000,Agree,Agree,107221.0,
15406,2020-07-22,MA,107413,192.0,,8492,8288.0,204.0,15.0,0.0,2020-07-24T00:00:00.000,Agree,Agree,107413.0,
48186,2020-07-24,MA,107897,214.0,,8529,8325.0,204.0,23.0,0.0,2020-07-26T00:00:00.000,Agree,Agree,107897.0,
55110,2020-07-25,MA,108107,210.0,,8543,8339.0,204.0,14.0,0.0,2020-07-27T00:00:00.000,Agree,Agree,108107.0,
48888,2020-07-26,MA,108380,273.0,,8557,8353.0,204.0,14.0,0.0,2020-07-28T00:00:00.000,Agree,Agree,108380.0,
11970,2020-07-27,MA,108562,182.0,,8574,8369.0,205.0,17.0,1.0,2020-07-29T00:00:00.000,Agree,Agree,108562.0,
11277,2020-07-28,MA,108740,178.0,,8587,8382.0,205.0,13.0,0.0,2020-07-30T00:00:00.000,Agree,Agree,108740.0,
48788,2020-07-29,MA,109096,356.0,,8601,8396.0,205.0,14.0,0.0,2020-07-31T00:00:00.000,Agree,Agree,109096.0,
48112,2020-07-30,MA,109400,304.0,,8611,8406.0,205.0,10.0,0.0,2020-08-01T00:00:00.000,Agree,Agree,109400.0,
9143,2020-08-02,MA,110430,353.0,,8655,8450.0,205.0,10.0,0.0,2020-08-04T00:00:00.000,Agree,Agree,110430.0,
14373,2020-08-03,MA,110595,165.0,,8663,8458.0,205.0,8.0,0.0,2020-08-05T00:00:00.000,Agree,Agree,110595.0,
50223,2020-08-04,MA,111033,438.0,,8677,8472.0,205.0,14.0,0.0,2020-08-06T00:00:00.000,Agree,Agree,111033.0,
53430,2020-08-05,MA,111371,338.0,,8691,8486.0,205.0,14.0,0.0,2020-08-07T00:00:00.000,Agree,Agree,111371.0,
10126,2020-08-06,MA,111533,162.0,,8706,8501.0,205.0,15.0,0.0,2020-08-08T00:00:00.000,Agree,Agree,111533.0,
50509,2020-08-07,MA,111853,320.0,,8721,8516.0,205.0,15.0,0.0,2020-08-09T00:00:00.000,Agree,Agree,111853.0,
1382,2020-08-08,MA,112173,320.0,,8734,8529.0,205.0,13.0,0.0,2020-08-10T00:00:00.000,Agree,Agree,112173.0,
5458,2020-08-09,MA,112459,286.0,,8743,8538.0,205.0,9.0,0.0,2020-08-11T00:00:00.000,Agree,Agree,112459.0,
55359,2020-08-10,MA,112673,214.0,,8757,8552.0,205.0,14.0,0.0,2020-08-12T00:00:00.000,Agree,Agree,112673.0,
51825,2020-08-11,MA,112969,296.0,,8771,8566.0,205.0,14.0,0.0,2020-08-13T00:00:00.000,Agree,Agree,112969.0,
46497,2020-08-12,MA,113198,229.0,,8791,8586.0,205.0,20.0,0.0,2020-08-14T00:00:00.000,Agree,Agree,113198.0,
55564,2020-08-13,MA,113517,319.0,,8803,8598.0,205.0,12.0,0.0,2020-08-15T00:00:00.000,Agree,Agree,113517.0,
48097,2020-08-14,MA,113729,212.0,,8817,8612.0,205.0,14.0,0.0,2020-08-16T00:00:00.000,Agree,Agree,113729.0,
757,2020-08-16,MA,114398,303.0,,8843,8638.0,205.0,13.0,0.0,2020-08-18T00:00:00.000,Agree,Agree,114398.0,
13859,2020-08-17,MA,114611,213.0,,8858,8653.0,205.0,15.0,0.0,2020-08-19T00:00:00.000,Agree,Agree,114611.0,
53200,2020-08-20,MA,115310,262.0,,8902,8697.0,205.0,16.0,0.0,2020-08-22T00:00:00.000,Agree,Agree,115310.0,
2709,2020-08-21,MA,115741,431.0,,8918,8713.0,205.0,16.0,0.0,2020-08-23T00:00:00.000,Agree,Agree,115741.0,
15289,2020-08-22,MA,115850,109.0,,8934,8729.0,205.0,16.0,0.0,2020-08-24T00:00:00.000,Agree,Agree,115850.0,
53108,2020-08-23,MA,115850,0.0,,8949,8744.0,205.0,15.0,0.0,2020-08-25T00:00:00.000,Agree,Agree,115850.0,
14187,2020-08-24,MA,116421,571.0,,8966,8760.0,206.0,17.0,1.0,2020-08-26T00:00:00.000,Agree,Agree,116421.0,
3747,2020-08-25,MA,116770,349.0,,8983,8777.0,206.0,17.0,0.0,2020-08-27T00:00:00.000,Agree,Agree,116770.0,
3040,2020-08-26,MA,117085,315.0,,8997,8791.0,206.0,14.0,0.0,2020-08-28T00:00:00.000,Agree,Agree,117085.0,
11553,2020-08-27,MA,117450,365.0,,9008,8802.0,206.0,11.0,0.0,2020-08-29T00:00:00.000,Agree,Agree,117450.0,
1213,2020-08-28,MA,117888,438.0,,9023,8817.0,206.0,15.0,0.0,2020-08-30T00:00:00.000,Agree,Agree,117888.0,
10691,2020-08-29,MA,118309,421.0,,9040,8834.0,206.0,17.0,0.0,2020-08-31T00:00:00.000,Agree,Agree,118309.0,
52546,2020-08-30,MA,118483,174.0,,9056,8850.0,206.0,16.0,0.0,2020-09-01T00:00:00.000,Agree,Agree,118483.0,
53540,2020-08-31,MA,118784,301.0,,9068,8862.0,206.0,12.0,0.0,2020-09-02T00:00:00.000,Agree,Agree,118784.0,
205,2020-09-01,MA,119138,354.0,,9084,8878.0,206.0,16.0,0.0,2020-09-03T00:00:00.000,Agree,Agree,119138.0,
44869,2020-09-02,MA,121131,288.0,0.0,9101,8895.0,206.0,17.0,0.0,2020-09-04T00:00:00.000,Agree,Agree,119426.0,1705.0
52088,2020-09-04,MA,121758,212.0,-7.0,9122,8915.0,207.0,10.0,1.0,2020-09-06T00:00:00.000,Agree,Agree,120038.0,1720.0
4622,2020-09-05,MA,122196,438.0,22.0,9134,8927.0,207.0,12.0,0.0,2020-09-07T00:00:00.000,Agree,Agree,120454.0,1742.0
52908,2020-09-06,MA,122562,366.0,-4.0,9142,8935.0,207.0,8.0,0.0,2020-09-08T00:00:00.000,Agree,Agree,120824.0,1738.0
